id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9944320,Nice Spacious Room for a Month,19878684,Lakshey,Queens,Ozone Park,40.68247,-73.84368,Shared room,25,10,0,,,1,0
9957535,1 MASTER BR-FULL BATH,50735735,Sidika,Queens,Richmond Hill,40.702490000000004,-73.83251,Private room,60,2,10,01/07/17,0.23,1,0
9958322,"1BD,shared bath&kitchen in lic",31534322,Nia,Queens,Long Island City,40.74767,-73.94468,Private room,55,2,107,23/06/19,2.47,4,46
9959328,"Beautiful, bright, serene Astoria 1 bedroom",51176545,Jennifer,Queens,Astoria,40.771679999999996,-73.9222,Entire home/apt,189,1,0,,,1,0
9973211,"2nd Floor, 2 Family House",51248093,Amy,Queens,Ditmars Steinway,40.77623,-73.91503,Entire home/apt,250,1,0,,,1,0
9979094,Sunny Room Downtown Queens NYC,51278789,Grace,Queens,Corona,40.74071,-73.86498,Private room,36,16,55,28/05/19,1.43,2,110
9988233,Cozy Two Room Studio Astoria,404692,Romina,Queens,Astoria,40.76248,-73.91279,Entire home/apt,99,5,15,01/06/18,0.43,1,0
9989616,"Large, Bright, Astoria Room",10702860,Sophia,Queens,Astoria,40.76498,-73.91765,Private room,55,10,0,,,1,0
9990448,Luggage/Shower Depot!!!/US Open/LGA/JFK,21216008,Jose,Queens,Jackson Heights,40.750240000000005,-73.87849,Shared room,26,1,15,22/06/19,0.68,4,365
9996946,Private Rm&Bthrm - 10 min Manhattan,19109608,Elle,Queens,Astoria,40.76273,-73.91642,Private room,95,2,55,22/06/19,1.28,3,244
9997006,Sunny and cozy Astoria room!,50695071,Noran,Queens,Ditmars Steinway,40.7756,-73.90825,Private room,70,1,0,,,1,0
9999220,"BEAUTIFUL, LARGE, BRIGHT 2 Bedroom",51367478,Brandon,Queens,Long Island City,40.76406,-73.9349,Private room,88,5,0,,,1,0
10001022,One Bedroom Apartment In Astoria,27078779,Emmanuel,Queens,Astoria,40.76047,-73.92288,Entire home/apt,105,1,0,,,1,0
10017050,"Nice and Quiet, lots of trees.",45483124,Maria,Queens,East Elmhurst,40.758359999999996,-73.87631,Private room,700,1,1,03/01/16,0.02,1,97
10021680,Experience the Diversity of Queens!,51458776,Frankie,Queens,Jackson Heights,40.75161,-73.88315,Private room,55,2,42,19/06/19,1.04,1,118
10038776,Newly renovated room/ 10min LGA #1,51531044,Angela,Queens,Jackson Heights,40.75164,-73.87644,Private room,50,1,84,16/06/19,2.1,4,302
10039250,"JFK,LGA,Manhattan,TimeSq,privateBathroom,Queens",36577517,Nan,Queens,Elmhurst,40.74556,-73.88118,Private room,49,2,1,11/03/16,0.02,2,83
10041589,Large Bright Room with Private Bathroom,49535506,Nic,Queens,Sunnyside,40.73839,-73.93,Private room,70,4,4,19/08/18,0.1,1,25
10043942,Near to Manhattan and large 2BD Apt,51556615,Edmund,Queens,Sunnyside,40.744440000000004,-73.91467,Entire home/apt,155,4,66,28/06/19,1.54,1,307
10054040,Cozy and Warm Astoria Apartment,13203690,Zach,Queens,Astoria,40.76805,-73.90906,Entire home/apt,90,2,0,,,1,0
10057854,Room in LIC - females only please,51614806,Justyna,Queens,Long Island City,40.74967,-73.9396,Private room,35,14,1,16/01/16,0.02,1,0
10073940,Welcome to NYC! Modern Luxury 2 BR-5 min from JFK,51688993,Taran & Najla,Queens,Jamaica,40.6896,-73.80445999999999,Entire home/apt,179,1,103,02/07/19,2.67,2,324
10099859,"1 Bed 1 Bath in Jackson Heights, NY",51829088,Joshua,Queens,Jackson Heights,40.74856,-73.88906,Entire home/apt,139,1,0,,,1,0
10101135,Room Near JFK Twin Beds,47621202,Dona,Queens,Jamaica,40.66939,-73.76975,Private room,47,1,576,27/06/19,13.4,2,173
10101148,Cozy private room in Woodside,51680319,Michael,Queens,Sunnyside,40.74181,-73.90783,Private room,69,1,0,,,1,0
10133195,Private room 20mins from the city!,15640532,Kelly,Queens,Elmhurst,40.74157,-73.88389000000001,Private room,65,4,1,02/01/16,0.02,1,0
10136508,Charming private room in Astoria-20 min to Midtown,17653796,Diana,Queens,Ditmars Steinway,40.77575,-73.91419,Private room,45,1,27,24/06/19,0.75,1,16
10138784,Room near LGA airport and 35 mins to Times Square,52031360,Cheer,Queens,Jackson Heights,40.74953,-73.88025,Private room,46,3,137,05/07/19,3.21,1,286
10142499,"Prívate room in Queens, NY",38260715,Lady,Queens,Corona,40.7394,-73.85526999999999,Private room,37,1,74,30/06/19,1.73,1,135
10161361,"Cozy room, near LaGuardia Airport",2995352,Rachel,Queens,Jackson Heights,40.75658,-73.86806999999999,Private room,46,1,0,,,1,0
10176552,Astoria LIC 1 bdrm apt 30th ave,15312592,Andrea,Queens,Astoria,40.76722,-73.92203,Entire home/apt,135,3,44,02/01/18,1.03,1,0
10182058,Like your cousin house,41326856,Jeerathinan,Queens,Elmhurst,40.74674,-73.87995,Private room,80,1,34,01/07/19,0.88,5,49
10185955,Blue Magic,14785032,Jake,Queens,St. Albans,40.69112,-73.77761,Private room,48,1,165,02/07/19,4.64,1,365
10186192,Only Steps away from LaGuardia arpt,37312959,Maya,Queens,East Elmhurst,40.77026,-73.87561,Private room,45,1,459,07/07/19,10.72,5,175
10191601,Spacious Astoria Home with Garden,26111326,Larry & Deb,Queens,Astoria,40.76951,-73.93077,Entire home/apt,125,2,26,14/10/17,0.64,1,0
10192593,"Cozy Room in LIC, 7 min to TimesSq",1589909,Alosha,Queens,Long Island City,40.74392,-73.95147,Private room,79,15,9,03/01/19,0.26,2,259
10208954,Cozy & Elegant  Private 1 Bedroom,52445657,Christopher,Queens,Flushing,40.729459999999996,-73.8075,Private room,55,2,16,12/03/18,0.46,1,0
10224832,Great room,10590166,Vivian,Queens,Fresh Meadows,40.7492,-73.78445,Private room,90,1,3,28/10/18,0.3,1,87
10229444,"Great Location, 15 mint from Midtown Manhattan.",24884472,Ruveyda,Queens,Astoria,40.7662,-73.92027,Private room,62,2,9,03/06/19,0.24,1,358
10230403,"2 room, lower level home in Queens",52573647,Terri,Queens,Rosedale,40.65108,-73.73402,Private room,85,2,9,29/10/16,0.23,1,87
10230429,Great room,52539349,Rhonda,Queens,Springfield Gardens,40.67035,-73.7541,Entire home/apt,60,1,212,07/07/19,4.95,1,297
10231294,Cozy private room with own TV,52577963,Mark,Queens,Woodhaven,40.69454,-73.85041,Private room,45,5,34,10/06/19,0.85,6,212
10252921,"Central Located Private Apartment, New York Queens",52705961,Harish,Queens,Forest Hills,40.73352,-73.85237,Entire home/apt,69,1,85,01/07/19,2.13,1,308
10253315,15 Mins to Times Square & Manhattan-3 Bedroom Apt.,27431753,Lasata,Queens,Sunnyside,40.7388,-73.92327,Entire home/apt,204,4,188,04/07/19,4.49,1,0
10267693,"Cute beach bungalow by the beach, 80min Manhattan",52793525,J.C.,Queens,Far Rockaway,40.596070000000005,-73.75910999999999,Entire home/apt,100,6,9,10/05/19,0.22,1,0
10268868,Big room at 15min from Times Square,22543733,Leo,Queens,Sunnyside,40.747009999999996,-73.92314,Private room,60,2,5,23/04/17,0.12,1,0
10270687,Family Home 2FL 7 Mins To Manhattan,40895328,Beatriz & Will,Queens,Astoria,40.75691,-73.92879,Entire home/apt,275,2,147,05/07/19,3.43,2,325
10283574,Apt next to Astoria park,35518413,Suhel,Queens,Long Island City,40.763220000000004,-73.93334,Entire home/apt,100,1,206,04/07/19,5.25,2,304
10297582,Sunny and huge room in Astoria!,52973925,Alexis,Queens,Astoria,40.756190000000004,-73.91881,Private room,66,1,0,,,1,0
10338839,Beautiful Executive 1 bedroom Suite,53206623,Wayde,Queens,Edgemere,40.596059999999994,-73.77882,Entire home/apt,180,1,19,10/06/19,0.54,1,361
10357730,Live like a local in Astoria Queens,16823940,Missy,Queens,Ditmars Steinway,40.776509999999995,-73.91009,Private room,38,4,54,31/05/19,1.4,2,24
10359702,Private room with a bathroom,53319402,Yauheniya,Queens,Astoria,40.763009999999994,-73.91295,Private room,80,1,0,,,1,0
10360144,Live like a local in NYC! Next to Ditmars subway,16823940,Missy,Queens,Ditmars Steinway,40.77673,-73.90993,Private room,40,2,8,08/06/19,0.2,2,229
10369038,纽约之家 (Sunny Home2),27673980,Amy,Queens,Flushing,40.74651,-73.83176,Private room,50,1,112,10/06/19,2.78,8,84
10369047,纽约之家(Sunny Home1),27673980,Amy,Queens,Flushing,40.74609,-73.83175,Private room,50,1,98,02/06/19,2.32,8,79
10383291,"Comfortable, cozy, dorm-like room",53450065,Maria,Queens,Flushing,40.72211,-73.80908000000001,Private room,30,1,0,,,1,0
10388512,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM A,22959695,Gurpreet  Singh,Queens,Richmond Hill,40.69317,-73.82526999999999,Private room,50,1,96,22/11/18,3.77,5,0
10409669,Cool Large Room In 3 Min From Manhattan,35421139,Shaun,Queens,Long Island City,40.7457,-73.94497,Private room,65,4,38,30/06/19,0.93,1,12
10417282,Best bedroom in heart of Astoria,53652520,Allie,Queens,Astoria,40.76771,-73.91675,Private room,60,1,0,,,1,0
10489240,Entire 2 Bedroom in a smart new house,16782573,Dorina,Queens,Middle Village,40.71852,-73.88373,Entire home/apt,125,4,93,02/07/19,2.22,4,306
10491207,Priv. Room in Bushwick near L Train,54081802,Urs,Queens,Ridgewood,40.70017,-73.91014,Private room,60,1,0,,,1,0
10491594,one bedroom apt in a new house,16782573,Dorina,Queens,Middle Village,40.71632,-73.88297,Entire home/apt,115,4,6,13/11/18,0.14,4,314
10498577,Cozy bedroom in Astoria,54123180,Shirley (Fred),Queens,Astoria,40.75869,-73.91899000000001,Private room,49,1,5,26/05/19,0.13,1,332
10519216,Beautiful LARGE one bedroom apt,54235059,Emmett,Queens,Long Island City,40.743990000000004,-73.95321,Entire home/apt,195,1,0,,,1,0
10526745,Large Private Bedroom in Comfy Home,54279433,Mfoniso,Queens,Sunnyside,40.74286,-73.91635,Private room,34,1,1,26/01/16,0.02,1,0
10534018,Sunny Studio ~ Great Location!,17500155,Karol,Queens,Long Island City,40.74775,-73.94797,Entire home/apt,100,12,5,25/07/16,0.13,1,0
10542066,Cozy Room/ 10min LGA #2,51531044,Angela,Queens,Jackson Heights,40.75009,-73.87578,Private room,45,1,78,22/03/19,1.94,4,337
10554070,Loft Room near to NYC Attractions,6650002,Christina,Queens,Long Island City,40.75951,-73.92820999999999,Private room,59,3,42,13/06/19,0.99,1,3
10596856,Luxurious 1 King bedroom in NYC.,54675040,Christopher,Queens,Woodside,40.74706,-73.90434,Private room,50,1,0,,,1,0
10634636,Cozy room 15mins Manhattan & 10 LGA,697477,Kesang,Queens,Woodside,40.75427,-73.90646,Private room,55,1,54,21/06/19,1.28,1,297
10658613,NYC designer loft amazing City view,2645592,De & Claudia,Queens,Astoria,40.75666,-73.91449,Entire home/apt,130,3,50,01/07/19,1.27,2,352
10685496,"Cozy shared space, heart of Astoria",18192996,Jessica And Danny,Queens,Ditmars Steinway,40.7794,-73.91646,Shared room,22,1,14,12/12/16,0.34,2,0
10686406,Master Bedroom w/ en suite,55207670,David,Queens,Astoria,40.76446,-73.92988000000001,Private room,65,2,0,,,1,0
10723142,Cozy and Small bedroom in Astoria!!,24981045,Julio,Queens,Astoria,40.76061,-73.91767,Private room,35,1,1,01/02/16,0.02,1,0
10741931,Comfort Home,55532612,Chantelle,Queens,Arverne,40.5903,-73.79247,Entire home/apt,200,1,15,23/06/19,1.23,1,354
10747156,"Cozy room, Queens, New York",24489871,Adriana,Queens,Rego Park,40.73462,-73.85705,Private room,60,1,64,07/03/17,1.57,2,280
10782718,Studio (200 square feet),55785222,Ryan,Queens,Astoria,40.76636,-73.90393,Entire home/apt,75,1,0,,,1,0
10789911,One Bedroom in Astoria,32003714,Christopher,Queens,Ditmars Steinway,40.77567,-73.92201999999999,Private room,90,7,3,05/08/18,0.09,1,358
10851925,Large sunny room in great apartment,8573805,Eve,Queens,Ridgewood,40.70384,-73.91145,Private room,40,7,0,,,1,0
10853955,"Sunny, private room; Quick to NYC. Females only.",35494734,Jennifer,Queens,Woodside,40.75293,-73.90304,Private room,50,4,49,08/05/19,1.21,2,211
10859700,Beautiful Large 2 Bedroom Apartment,53199312,Zamena,Queens,East Elmhurst,40.76327,-73.88655,Entire home/apt,145,2,61,10/06/19,1.52,1,302
10880196,Beautiful Large Apartment in NYC,617990,Christopher,Queens,Jackson Heights,40.75055,-73.88365999999999,Private room,89,14,4,07/02/17,0.1,2,0
10922736,Welcoming Warm and Walk to all!,56616493,Daniele,Queens,Forest Hills,40.72272,-73.84206,Private room,30,14,0,,,1,0
10939710,NEW YORK LOFTLIKE APARTMENT,9192860,Alex,Queens,Ridgewood,40.70286,-73.90649,Private room,71,3,62,09/06/19,2.76,1,291
10945632,All to yourself home away from home,56758927,Carol,Queens,Queens Village,40.70684,-73.74627,Entire home/apt,97,2,252,23/06/19,6.08,1,290
10983426,"Bright modern apt in a ""tudor"" home",56984176,Giuseppa,Queens,Rego Park,40.721470000000004,-73.86317,Entire home/apt,140,3,84,06/07/19,2.09,1,32
10988682,Spacious 1 BR - 5min to Manhattan,57015584,Peter,Queens,Long Island City,40.74129,-73.95004,Entire home/apt,175,3,22,13/07/17,0.54,1,0
10992335,Cozy 1BR near subway,19000768,Karina,Queens,Sunnyside,40.74219,-73.92485,Entire home/apt,90,2,3,06/11/17,0.12,2,0
10995810,Room in gorgeous Astoria Apartment,57055185,Halley,Queens,Astoria,40.76802,-73.91685,Private room,33,1,0,,,1,0
11010008,Private Spacious Room ~ Near Trains,57069872,Allison,Queens,Astoria,40.76101,-73.91573000000001,Private room,70,3,65,20/06/19,1.66,1,89
11023993,SunnyHome,27673980,Amy,Queens,Flushing,40.74514,-73.83136999999999,Private room,60,1,66,16/06/19,3.07,8,67
11039706,"Bright, Open, Family Friendly",57289930,Stephanie,Queens,Sunnyside,40.74214,-73.92463000000001,Entire home/apt,115,1,0,,,1,0
11059197,Clean and warm room in Flushing,57398859,Sean,Queens,Flushing,40.76726,-73.81217,Private room,27,1,0,,,1,0
11069291,A quiet & cozy home for travelers—free st parking,57460097,Pengfei,Queens,Elmhurst,40.73816,-73.88211,Private room,55,1,63,07/04/19,2.92,1,21
11118296,Forest Hills Haven,57762390,Annette,Queens,Forest Hills,40.71813,-73.8386,Entire home/apt,100,2,1,05/08/16,0.03,1,0
11128811,Cozy Walk up apartment in a great neighborhood!,42779345,Jodi,Queens,Long Island City,40.74523,-73.94906,Private room,50,2,3,17/02/19,0.41,1,0
11162977,Beautiful Apartment by Astoria park,58061728,Clinton,Queens,Ditmars Steinway,40.78,-73.91672,Entire home/apt,99,4,17,23/06/19,0.44,1,0
11165881,Private Room With Manhattan Skyline Views,36574113,Johnny,Queens,Long Island City,40.75332,-73.93343,Private room,84,1,25,29/06/19,2.56,1,69
11186765,"Lovely room with private bathroom, near Manhattan",58234433,Martin,Queens,Sunnyside,40.7359,-73.91911999999999,Private room,129,1,52,16/06/19,1.27,8,250
11228502,SMALL ROOM in private House,22420999,Herman,Queens,Richmond Hill,40.69585,-73.83098000000001,Private room,50,2,5,31/12/18,0.25,5,344
11228611,COZY CLEAN ROOM 7 MIN FROM JFK,20134231,Paulette,Queens,Springfield Gardens,40.66275,-73.76391,Private room,40,2,375,16/06/19,9.26,3,336
11229663,"Joyce and Donovan's, Room for One",56878925,Joyce,Queens,Forest Hills,40.72282,-73.85571,Private room,37,25,15,18/08/18,0.45,2,330
11234747,Mins away to Manhattan Suite Residence,24146326,Julien,Queens,Astoria,40.766259999999996,-73.93054000000001,Shared room,1800,3,5,09/04/17,0.13,2,90
11242469,"Very Sunny, Couple/Family-friendly",17861935,Yoon,Queens,Flushing,40.76015,-73.79105,Entire home/apt,70,4,0,,,1,0
11315999,Summer in the City,5577926,Lou,Queens,Astoria,40.768209999999996,-73.9125,Private room,60,1,72,15/06/19,1.82,4,0
11407817,Wonderful apartment with view & Rooftop!!!!,9290968,Marco,Queens,Astoria,40.77349,-73.92648,Entire home/apt,112,1,2,28/05/17,0.07,1,0
11414971,"SUNNY, SAFE and FRIENDLY minutes to Manhattan!",6705983,Laurie,Queens,Jackson Heights,40.75179,-73.89015,Entire home/apt,100,2,6,24/09/17,0.17,1,0
11420840,Lovely room in Jackson Heights,45404393,Say,Queens,Jackson Heights,40.751059999999995,-73.88349000000001,Private room,65,2,17,16/06/19,0.44,1,314
11421994,Spacious Flat in HeArt of Bushwick!,51276298,Kayan,Queens,Ridgewood,40.706790000000005,-73.91691999999999,Entire home/apt,118,2,153,16/06/19,3.77,1,337
11422056,Lovely & Cozy Apartment in Queens!,59996301,Joseph,Queens,Maspeth,40.7416,-73.90684,Entire home/apt,120,3,88,19/06/19,2.25,1,303
11436132,Long Island City Penthouse 1 stop 2 Manhattan,217922,Eileen,Queens,Long Island City,40.74859,-73.93904,Entire home/apt,110,30,32,17/05/19,0.84,1,66
11437634,Modern 1-bdrm apt near Manhattan and Central Park,25194025,Tessa & Negra,Queens,Astoria,40.755790000000005,-73.9148,Entire home/apt,90,2,101,28/06/19,2.91,1,266
11442670,Females Only Private Room JFK 1Omin,60145132,Annett And Chuck,Queens,Jamaica,40.69462,-73.80178000000001,Private room,40,1,1,08/10/16,0.03,1,88
11456047,【完全個室】1BR､専用ﾊﾞｽﾄｲﾚ､ｷｯﾁﾝ付き(Queens),60239797,Hazuki,Queens,Elmhurst,40.73958,-73.87288000000001,Private room,100,1,0,,,1,0
11474664,Family-friendly 2 bed apt.near Manhattan,15145474,Denisse,Queens,Ozone Park,40.68165,-73.84558,Entire home/apt,120,4,70,05/06/19,1.76,4,51
11481639,Master Room in Downtown Queens NYC,51278789,Grace,Queens,Corona,40.73884,-73.8665,Private room,40,16,34,11/05/19,0.87,2,146
11496210,Sunny family-friendly 1 bed. apt near Manhattan,15145474,Denisse,Queens,Ozone Park,40.68084,-73.84765,Entire home/apt,87,4,86,10/06/19,2.13,4,58
11497795,"Cheap, clean, 15 min. to Manhattan",6067526,Matt,Queens,Jackson Heights,40.74852,-73.8889,Private room,50,1,0,,,1,188
11526684,Cozy Loft in Flushing,21960625,Erjon,Queens,Flushing,40.75485,-73.82138,Entire home/apt,90,3,1,25/03/16,0.02,1,0
11548744,Sunny 2BR Railroad Apt. in LIC,55601638,Sarah,Queens,Long Island City,40.74493,-73.9537,Entire home/apt,158,1,1,10/07/16,0.03,1,0
11553543,Cozy Room Astoria,26138712,,Queens,Ditmars Steinway,40.77587,-73.91775,Private room,45,1,5,01/01/17,0.13,1,0
11554255,❤️PRIVATE ROOM❤️ Female guest only,60126047,Renuca,Queens,Jamaica,40.67667,-73.79829000000001,Private room,40,3,11,15/10/17,0.33,1,318
11564373,2 Bedroom 10 Minutes from JFK Airport 2nd Floor,52997121,Iwona,Queens,Jamaica,40.6756,-73.78244000000001,Entire home/apt,150,1,257,30/06/19,7.38,4,80
11567179,"Bright, sunny quite room Bushwick",10929225,Louise,Queens,Ridgewood,40.71112,-73.91932,Private room,60,2,2,24/08/16,0.05,1,0
11567815,"Bright, Modern, Spacious Duplex Apt",1253313,Gabriel,Queens,Astoria,40.76964,-73.92116999999999,Entire home/apt,90,2,28,31/12/18,0.7,1,0
11603201,"1 bedroom in Astoria, Queens",7982432,Joe,Queens,Long Island City,40.76485,-73.93959,Private room,65,1,1,18/04/16,0.03,1,0
11618854,Walking distance  to LaGuardia airport,37312959,Maya,Queens,East Elmhurst,40.77107,-73.87559,Private room,45,1,412,01/07/19,10.19,5,159
11620821,Great! Private Room in Sunnyside,58234433,Martin,Queens,Sunnyside,40.7364,-73.91923,Private room,90,1,36,13/06/19,0.99,8,346
11624694,Newly Furnished 1BD Near Train!,2666654,Frankie,Queens,Ditmars Steinway,40.77536,-73.90781,Entire home/apt,120,1,268,29/06/19,6.78,1,139
11625684,Astoria Suite - 20min to Manhattan,1172202,Funda,Queens,Ditmars Steinway,40.771229999999996,-73.90932,Private room,100,1,107,09/06/19,2.67,5,32
11651505,"与众不同,方便停车｡值得一试!",61804662,Niki,Queens,Flushing,40.760490000000004,-73.81633000000001,Private room,55,1,126,18/06/19,3.13,2,180
11653913,spacious 1 BR heart of astoria,10575779,Andrea,Queens,Astoria,40.7588,-73.91762,Entire home/apt,190,2,1,26/03/16,0.03,1,0
11656721,3 bedroom near Park,46502890,Jackie,Queens,Jamaica Estates,40.72191,-73.78206999999999,Private room,750,1,0,,,2,0
11668469,Rockaway Beach Sunshine Paradise,61945871,Peter,Queens,Rockaway Beach,40.58587,-73.81652,Private room,85,2,15,26/05/19,0.38,1,330
11670639,Sunny Apartment with a balcony,61962183,Christopher,Queens,Ditmars Steinway,40.77687,-73.90386,Private room,30,15,0,,,1,0
11675341,1 bdrm Spacious Beautiful Apartment,62001039,Liz,Queens,Forest Hills,40.72227,-73.84173,Entire home/apt,120,2,4,05/06/16,0.1,1,0
11714752,Safe+Artsy+Clean Haven Near Manhattan/LGA!,17156658,Native,Queens,Astoria,40.76207,-73.90852,Private room,45,5,50,28/06/19,1.27,1,145
11728836,roomy sunny apt in <3 of Astoria,10620222,Rebecca,Queens,Astoria,40.767109999999995,-73.92045999999999,Entire home/apt,95,3,1,26/03/16,0.03,1,0
11730376,Creative Sanctuary Studio/1BR,1700752,Iliana,Queens,Elmhurst,40.74297,-73.87508000000001,Entire home/apt,62,2,1,29/03/19,0.29,1,0
11767644,2 BEDROOM Apartment - Walk to Train!,62634797,Demetra,Queens,Sunnyside,40.73949,-73.9282,Entire home/apt,95,21,102,08/01/19,2.9,1,138
11769741,Bright and spacious room with mini-kitchen,17638424,Sophie,Queens,Elmhurst,40.74517,-73.87496,Private room,59,1,75,07/04/19,1.87,8,106
11791225,"Spacious bedroom in Astoria, NY",23269511,Michael,Queens,Astoria,40.767920000000004,-73.91175,Private room,50,5,1,27/05/16,0.03,1,0
11816864,Bright Room in Spacious Astoria Apt,62939516,Garth,Queens,Long Island City,40.76079,-73.93215,Private room,65,1,5,02/01/18,0.13,1,0
11818137,Cozy and spacious studying bedroom,17638424,Sophie,Queens,Elmhurst,40.74624,-73.87376,Private room,43,1,105,17/06/19,2.61,8,140
